"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-04-23","3.7",",,W",,," 0348",",,W","5.6",",,W,2400",,,,,,,"11.1",",,W","6.7",",,W",,,"  220",",,W","  190",",,W","9.4",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-04-24","4.2",",,W",,," 1747",",,W","0.3",",,W,2400",,,,,,,"11.1",",,W","6.1",",,W",,,"  200",",,W","  200",",,W","8.9",",,W","12.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-04-25","5.7",",,W",,," 1510",",,W","0.0","T,,W,2400",,,,,,,"11.1",",,W","7.8",",,W",,,"  120",",,W","  120",",,W","10.3",",,W","12.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-04-26","5.0",",,W",,," 0304",",,W","3.0",",,W,2400",,,,,,,"10.6",",,W","5.0",",,W",,,"  220",",,W","  130",",,W","10.3",",,W","12.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-04-27","4.1",",,W",,," 1301",",,W","5.3",",,W,2400",,,,,,,"9.4",",,W","4.4",",,W",,,"  210",",,W","   60",",,W","8.1",",,W","13.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-04-28","3.9",",,W",,," 1322",",,W","7.9",",,W,2400",,,,,,,"10.0",",,W","5.0",",,W",,,"  200",",,W","  190",",,W","10.3",",,W","13.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-04-29","3.3",",,W",,," 1558",",,W","7.9",",,W,2400",,,,,,,"11.1",",,W","4.4",",,W",,,"  170",",,W","  160",",,W","6.7",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-04-30","8.1",",,W",,," 0934",",,W","5.1",",,W,2400",,,,,,,"10.6",",,W","7.2",",,W",,,"  110",",,W","  110",",,W","15.7",",,W","20.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-01","2.2",",,W",,," 0025",",,W","33.3",",,W,2400",,,,,,,"10.0",",,W","7.8",",,W",,,"  190",",,W","  200",",,W","11.6",",,W","14.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-02","3.2",",,W",,," 0430",",,W","12.2",",,W,2400",,,,,,,"11.1",",,W","5.0",",,W",,,"  190",",,W","  200",",,W","9.8",",,W","14.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-03","2.3",",,W",,," 1955",",,W","0.5",",,W,2400",,,,,,,"10.6",",,W","5.0",",,W",,,"  240",",,W","  240",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-04","3.8",",,W",,," 1739",",,W","12.7",",,W,2400",,,,,,,"11.1",",,W","5.0",",,W",,,"  190",",,W","  200",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-05","4.6",",,W",,," 2321",",,W","23.6",",,W,2400",,,,,,,"10.6",",,W","6.1",",,W",,,"  110",",,W","  120",",,W","10.7",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-06","5.6",",,W",,," 0922",",,W","56.9",",,W,2400",,,,,,,"10.6",",,W","7.2",",,W",,,"  170",",,W","  180",",,W","13.0",",,W","17.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-07","2.9",",,W",,," 0005",",,W","9.9",",,W,2400",,,,,,,"10.0",",,W","6.1",",,W",,,"  180",",,W","  180",",,W","8.1",",,W","10.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-08","3.7",",,W",,," 1629",",,W","0.3",",,W,2400",,,,,,,"11.7",",,W","6.1",",,W",,,"  280",",,W","  290",",,W","9.8",",,W","11.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-09","3.9",",,W",,," 1455",",,W","0.0","T,,W,2400",,,,,,,"11.1",",,W","7.8",",,W",,,"  300",",,W","  290",",,W","7.6",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-10","4.7",",,W",,," 1709",",,W","1.0",",,W,2400",,,,,,,"11.1",",,W","7.2",",,W",,,"  300",",,W","  300",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-11","1.7",",,W",,," 1827",",,W","0.0",",,W,2400",,,,,,,"18.9",",,W","4.4",",,W",,,"  310",",,W","  310",",,W","6.3",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-12","1.9",",,W",,," 1135",",,W","0.0",",,W,2400",,,,,,,"22.8",",,W","8.9",",,W",,,"  100",",,W","  110",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-13","2.4",",,W",,," 1348",",,W","0.0",",,W,2400",,,,,,,"24.4",",,W","8.9",",,W",,,"  110",",,W","  100",",,W","7.6",",,W","11.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-14","1.9",",,W",,," 1024",",,W","0.0",",,W,2400",,,,,,,"25.6",",,W","10.0",",,W",,,"  110",",,W","  110",",,W","6.3",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-15","3.5",",,W",,," 2323",",,W","3.6",",,W,2400",,,,,,,"14.4",",,W","8.9",",,W",,,"  190",",,W","  180",",,W","8.9",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-16","4.6",",,W",,," 2342",",,W","2.3",",,W,2400",,,,,,,"13.9",",,W","8.9",",,W",,,"  110",",,W","  130",",,W","10.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-17","5.2",",,W",,," 0802",",,W","9.9",",,W,2400",,,,,,,"11.7",",,W","8.3",",,W",,,"  190",",,W","  190",",,W","13.4",",,W","17.4",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-18","2.7",",,W",,," 1120",",,W","2.3",",,W,2400",,,,,,,"12.8",",,W","7.2",",,W",,,"  100",",,W","   80",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-19","4.8",",,W",,," 1750",",,W","0.0",",,W,2400",,,,,,,"14.4",",,W","5.6",",,W",,,"  290",",,W","  300",",,W","9.8",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-20","4.7",",,W",,," 0350",",,W","0.0",",,W,2400",,,,,,,"15.0",",,W","8.9",",,W",,,"  300",",,W","  340",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-21","3.4",",,W",,," 1548",",,W","0.0",",,W,2400",,,,,,,"15.0",",,W","8.3",",,W",,,"  300",",,W","  300",",,W","9.4",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-22","5.7",",,W",,," 1021",",,W","0.0",",,W,2400",,,,,,,"12.2",",,W","10.0",",,W",,,"  300",",,W","  300",",,W","8.1",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-23","3.7",",,W",,," 1143",",,W","0.3",",,W,2400",,,,,,,"13.3",",,W","8.3",",,W",,,"  290",",,W","  290",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-24","2.5",",,W",,," 0946",",,W","2.5",",,W,2400",,,,,,,"12.2",",,W","7.8",",,W",,,"  310",",,W","  310",",,W","6.7",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-25","2.5",",,W",,," 1237",",,W","1.0",",,W,2400",,,,,,,"12.2",",,W","7.2",",,W",,,"  220",",,W","  220",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-26","2.8",",,W",,," 1619",",,W","0.0",",,W,2400",,,,,,,"13.3",",,W","5.6",",,W",,,"  300",",,W","  300",",,W","6.7",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-27","2.7",",,W",,," 1556",",,W","0.5",",,W,2400",,,,,,,"16.1",",,W","8.3",",,W",,,"  330",",,W","  330",",,W","6.7",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-28","0.9",",,W",,," 1159",",,W","0.3",",,W,2400",,,,,,,"13.9",",,W","6.7",",,W",,,"  230",",,W","  220",",,W","4.0",",,W","4.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-29","1.7",",,W",,," 2305",",,W","7.1",",,W,2400",,,,,,,"13.9",",,W","8.3",",,W",,,"  220",",,W","  220",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-30","2.4",",,W",,," 0749",",,W","0.3",",,W,2400",,,,,,,"13.3",",,W","9.4",",,W",,,"  190",",,W","  190",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-05-31","3.0",",,W",,," 1753",",,W","3.0",",,W,2400",,,,,,,"14.4",",,W","10.0",",,W",,,"  220",",,W","  110",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-01","3.7",",,W",,," 1140",",,W","5.1",",,W,2400",,,,,,,"12.2",",,W","9.4",",,W",,,"  210",",,W","  210",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-02","2.6",",,W",,," 2120",",,W","1.5",",,W,2400",,,,,,,"15.0",",,W","8.3",",,W",,,"  190",",,W","  180",",,W","7.6",",,W","10.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-03","5.1",",,W",,," 2011",",,W","22.4",",,W,2400",,,,,,,"16.7",",,W","10.0",",,W",,,"  170",",,W","  170",",,W","12.5",",,W","17.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-04","3.0",",,W",,," 0035",",,W","2.0",",,W,2400",,,,,,,"13.3",",,W","9.4",",,W",,,"  160",",,W","  160",",,W","9.8",",,W","13.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-05","3.8",",,W",,," 1302",",,W","11.7",",,W,2400",,,,,,,"14.4",",,W","10.0",",,W",,,"  190",",,W","  200",",,W","10.7",",,W","14.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-06","3.1",",,W",,," 1317",",,W","1.8",",,W,2400",,,,,,,"13.3",",,W","8.3",",,W",,,"  230",",,W","  230",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-07","2.9",",,W",,," 2118",",,W","1.5",",,W,2400",,,,,,,"15.6",",,W","8.3",",,W",,,"  320",",,W","  320",",,W","6.7",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-08","2.5",",,W",,," 1806",",,W","0.0",",,W,2400",,,,,,,"16.7",",,W","8.3",",,W",,,"  300",",,W","  300",",,W","7.2",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-09","3.0",",,W",,," 0924",",,W","0.0",",,W,2400",,,,,,,"16.1",",,W","10.0",",,W",,,"  220",",,W","  220",",,W","7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-10","2.3",",,W",,," 1240",",,W","0.0",",,W,2400",,,,,,,"15.0",",,W","11.1",",,W",,,"  230",",,W","  230",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-11","2.1",",,W",,," 1747",",,W","0.3",",,W,2400",,,,,,,"14.4",",,W","10.0",",,W",,,"  190",",,W","  200",",,W","7.2",",,W","10.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-12","3.3",",,W",,," 1003",",,W","9.7",",,W,2400",,,,,,,"13.9",",,W","8.3",",,W",,,"  200",",,W","  210",",,W","9.8",",,W","13.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-13","2.5",",,W",,," 1145",",,W","2.5",",,W,2400",,,,,,,"13.9",",,W","7.8",",,W",,,"  210",",,W","  220",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-14","4.5",",,W",,," 1437",",,W","0.0",",,W,2400",,,,,,,"16.7",",,W","6.7",",,W",,,"  300",",,W","  300",",,W","10.3",",,W","11.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-15","1.3",",,W",,," 1651",",,W","0.0",",,W,2400",,,,,,,"18.3",",,W","8.9",",,W",,,"  220",",,W","  220",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-16","1.9",",,W",,," 0703",",,W","0.0",",,W,2400",,,,,,,"15.0",",,W","11.7",",,W",,,"  230",",,W","  220",",,W","5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-17","4.7",",,W",,," 0906",",,W","0.0",",,W,2400",,,,,,,"15.6",",,W","12.2",",,W",,,"  220",",,W","  200",",,W","8.9",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-18","4.3",",,W",,," 1708",",,W","0.0",",,W,2400",,,,,,,"18.3",",,W","11.7",",,W",,,"  290",",,W","  290",",,W","8.1",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-19","4.0",",,W",,," 1621",",,W","0.0",",,W,2400",,,,,,,"16.7",",,W","11.1",",,W",,,"  230",",,W","  230",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-20","2.0",",,W",,," 1131",",,W","6.1",",,W,2400",,,,,,,"15.0",",,W","10.0",",,W",,,"  200",",,W","  200",",,W","5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-21","1.3",",,W",,," 0944",",,W","1.8",",,W,2400",,,,,,,"13.9",",,W","11.1",",,W",,,"  240",",,W","  220",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-22","2.5",",,W",,," 1750",",,W","0.0",",,W,2400",,,,,,,"20.0",",,W","10.0",",,W",,,"  300",",,W","  300",",,W","6.7",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-23","3.6",",,W",,," 1650",",,W","0.0",",,W,2400",,,,,,,"18.3",",,W","12.8",",,W",,,"  310",",,W","  300",",,W","7.2",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-24","3.8",",,W",,," 1714",",,W","1.0",",,W,2400",,,,,,,"15.0",",,W","12.8",",,W",,,"  190",",,W","  190",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-25","3.9",",,W",,," 1514",",,W","6.6",",,W,2400",,,,,,,"13.9",",,W","11.7",",,W",,,"  190",",,W","  190",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-26","2.2",",,W",,," 1042",",,W","0.8",",,W,2400",,,,,,,"14.4",",,W","11.7",",,W",,,"  210",",,W","  190",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-27","1.5",",,W",,," 1045",",,W","0.0",",,W,2400",,,,,,,"15.6",",,W","11.7",",,W",,,"  240",",,W","  230",",,W","4.5",",,W","5.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-28","2.1",",,W",,," 1326",",,W","0.0",",,W,2400",,,,,,,"16.7",",,W","11.7",",,W",,,"  240",",,W","  220",",,W","4.5",",,W","5.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-29","2.1",",,W",,," 1236",",,W","2.0",",,W,2400",,,,,,,"16.1",",,W","12.2",",,W",,,"  220",",,W","  220",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-06-30","2.2",",,W",,," 0409",",,W","2.3",",,W,2400",,,,,,,"15.6",",,W","11.1",",,W",,,"  220",",,W","  220",",,W","7.2",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-07-01","4.3",",,W",,," 2236",",,W","18.3",",,W,2400",,,,,,,"17.2",",,W","12.2",",,W",,,"  170",",,W","  170",",,W","9.8",",,W","13.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-07-02","3.4",",,W",,," 0037",",,W","1.3",",,W,2400",,,,,,,"16.7",",,W","12.2",",,W",,,"  170",",,W","  160",",,W","9.4",",,W","12.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-07-03","2.3",",,W",,," 1933",",,W","0.0",",,W,2400",,,,,,,"17.2",",,W","10.6",",,W",,,"  230",",,W","  180",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-07-04","2.6",",,W",,," 1616",",,W","0.0","T,,W,2400",,,,,,,"17.8",",,W","12.2",",,W",,,"  230",",,W","  230",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-07-05","2.2",",,W",,," 1131",",,W","0.0","T,,W,2400",,,,,,,"17.2",",,W","12.8",",,W",,,"  230",",,W","  230",",,W","5.4",",,W","5.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-07-06","1.4",",,W",,," 1055",",,W","0.0",",,W,2400",,,,,,,"17.2",",,W","13.3",",,W",,,"  230",",,W","  230",",,W","4.5",",,W","5.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2016-07-07","1.6",",,W",,," 1558",",,W","0.0","T,,W,2400",,,,,,,"21.1",",,W","13.3",",,W",,,"  190",",,W","  200",",,W","4.0",",,W","5.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
